X,Y,Z,Red,Green,Blue,Classification,Classification Name
317115.88,6397502.73,31.21,0,0,0,1,Unclassified
317116.70,6397502.83,31.78,0,0,0,1,Unclassified
317117.62,6397502.97,32.05,0,0,0,1,Unclassified
317118.56,6397503.13,32.19,0,0,0,1,Unclassified
317119.36,6397503.22,32.80,0,0,0,1,Unclassified
317120.26,6397503.36,33.06,0,0,0,1,Unclassified
317121.12,6397503.49,33.46,0,0,0,1,Unclassified
317122.02,6397503.63,33.68,0,0,0,1,Unclassified
317122.84,6397503.74,34.15,0,0,0,1,Unclassified
317123.83,6397503.92,34.09,0,0,0,1,Unclassified
317124.68,6397504.04,34.44,0,0,0,1,Unclassified
317125.64,6397504.22,34.41,0,0,0,1,Unclassified
317126.89,6397504.53,33.36,0,0,0,1,Unclassified
317127.78,6397504.67,33.56,0,0,0,1,Unclassified
317128.76,6397504.85,33.46,0,0,0,1,Unclassified
317129.75,6397505.05,33.26,0,0,0,1,Unclassified
317130.68,6397505.21,33.26,0,0,0,1,Unclassified
317131.60,6397505.38,33.28,0,0,0,1,Unclassified
317132.54,6397505.55,33.26,0,0,0,1,Unclassified
317133.42,6397505.69,33.39,0,0,0,1,Unclassified
317134.39,6397505.88,33.21,0,0,0,1,Unclassified
317135.32,6397506.05,33.14,0,0,0,1,Unclassified
317136.22,6397506.21,33.18,0,0,0,1,Unclassified
317137.18,6397506.40,33.01,0,0,0,1,Unclassified
317138.21,6397506.62,32.54,0,0,0,1,Unclassified
317137.94,6397506.26,36.40,0,0,0,1,Unclassified
317139.25,6397506.85,32.07,0,0,0,1,Unclassified
317138.51,6397506.27,37.45,0,0,0,1,Unclassified
317140.18,6397507.02,31.95,0,0,0,1,Unclassified
317139.89,6397506.65,35.84,0,0,0,1,Unclassified
317141.04,6397507.17,32.05,0,0,0,1,Unclassified
317141.93,6397507.33,32.03,0,0,0,1,Unclassified
317142.75,6397507.46,32.23,0,0,0,1,Unclassified
317143.61,6397507.61,32.29,0,0,0,1,Unclassified
317144.45,6397507.75,32.40,0,0,0,1,Unclassified
317145.28,6397507.89,32.51,0,0,0,1,Unclassified
317146.11,6397508.03,32.64,0,0,0,1,Unclassified
317147.01,6397508.20,32.50,0,0,0,1,Unclassified
317147.90,6397508.37,32.40,0,0,0,1,Unclassified
317148.75,6397508.52,32.38,0,0,0,1,Unclassified
317149.63,6397508.69,32.25,0,0,0,1,Unclassified
317150.48,6397508.84,32.24,0,0,0,1,Unclassified
317150.91,6397508.81,33.57,0,0,0,1,Unclassified
317151.70,6397508.94,33.69,0,0,0,1,Unclassified
317152.48,6397509.07,33.86,0,0,0,1,Unclassified
317153.06,6397509.11,34.66,0,0,0,1,Unclassified
317153.82,6397509.23,34.85,0,0,0,1,Unclassified
317154.17,6397509.17,36.38,0,0,0,1,Unclassified
317155.45,6397509.74,32.24,0,0,0,1,Unclassified
317155.05,6397509.34,36.15,0,0,0,1,Unclassified
317156.26,6397509.89,32.26,0,0,0,1,Unclassified
317156.23,6397509.66,34.95,0,0,0,1,Unclassified
317156.89,6397509.74,35.40,0,0,0,1,Unclassified
317158.38,6397510.19,33.21,0,0,0,1,Unclassified
317159.05,6397510.28,33.60,0,0,0,1,Unclassified
317159.68,6397510.34,34.15,0,0,0,1,Unclassified
317159.91,6397510.24,35.92,0,0,0,1,Unclassified
317160.57,6397510.33,36.32,0,0,0,1,Unclassified
317161.99,6397510.75,34.29,0,0,0,1,Unclassified
317162.75,6397510.88,34.31,0,0,0,1,Unclassified
317163.51,6397511.01,34.35,0,0,0,1,Unclassified
317164.22,6397511.13,34.52,0,0,0,1,Unclassified
317164.59,6397511.09,35.77,0,0,0,1,Unclassified
317165.25,6397511.18,36.09,0,0,0,1,Unclassified
317165.65,6397511.17,37.19,0,0,0,1,Unclassified
317165.93,6397511.09,38.67,0,0,0,1,Unclassified
317167.26,6397511.68,34.45,0,0,0,1,Unclassified
317167.12,6397511.42,37.27,0,0,0,1,Unclassified
317167.89,6397511.57,37.17,0,0,0,1,Unclassified
317168.68,6397511.72,37.02,0,0,0,1,Unclassified
317169.16,6397511.74,37.81,0,0,0,1,Unclassified
317170.23,6397512.21,34.43,0,0,0,1,Unclassified
317169.14,6397511.55,40.14,0,0,0,1,Unclassified
317170.55,6397511.98,37.99,0,0,0,1,Unclassified
317171.81,6397512.53,34.02,0,0,0,1,Unclassified
317172.66,6397512.72,33.62,0,0,0,1,Unclassified
317173.89,6397513.07,32.03,0,0,0,1,Unclassified
317174.66,6397513.22,31.82,0,0,0,1,Unclassified
317175.45,6397513.39,31.56,0,0,0,1,Unclassified
317176.90,6397513.84,29.23,0,0,0,1,Unclassified
317177.62,6397513.97,29.16,0,0,0,1,Unclassified
317176.92,6397513.49,33.50,0,0,0,1,Unclassified
317178.04,6397513.98,30.01,0,0,0,1,Unclassified
317176.70,6397513.22,36.35,0,0,0,1,Unclassified
317178.56,6397514.03,30.54,0,0,0,1,Unclassified
317179.24,6397514.14,30.58,0,0,0,1,Unclassified
317178.43,6397513.62,35.18,0,0,0,1,Unclassified
317180.40,6397514.48,29.05,0,0,0,1,Unclassified
317178.51,6397513.48,37.05,0,0,0,1,Unclassified
317181.09,6397514.60,29.02,0,0,0,1,Unclassified
317178.86,6397513.47,38.04,0,0,0,1,Unclassified
317181.77,6397514.73,29.02,0,0,0,1,Unclassified
317179.06,6397513.38,39.50,0,0,0,1,Unclassified
317182.45,6397514.85,28.98,0,0,0,1,Unclassified
317179.22,6397513.28,41.04,0,0,0,1,Unclassified
317183.13,6397514.98,28.90,0,0,0,1,Unclassified
317179.50,6397513.24,42.22,0,0,0,1,Unclassified
317183.77,6397515.09,28.97,0,0,0,1,Unclassified
317184.41,6397515.20,29.01,0,0,0,1,Unclassified
317185.05,6397515.31,29.03,0,0,0,1,Unclassified
317185.69,6397515.43,29.07,0,0,0,1,Unclassified
317186.31,6397515.53,29.12,0,0,0,1,Unclassified
317186.95,6397515.65,29.13,0,0,0,1,Unclassified
317187.56,6397515.75,29.18,0,0,0,1,Unclassified
317188.18,6397515.86,29.21,0,0,0,1,Unclassified
317186.01,6397514.77,37.77,0,0,0,1,Unclassified
317188.79,6397515.97,29.24,0,0,0,1,Unclassified
317186.54,6397514.84,38.04,0,0,0,1,Unclassified
317189.41,6397516.08,29.25,0,0,0,1,Unclassified
317186.85,6397514.82,38.98,0,0,0,1,Unclassified
317190.02,6397516.19,29.26,0,0,0,1,Unclassified
317187.08,6397514.77,40.10,0,0,0,1,Unclassified
317190.59,6397516.28,29.37,0,0,0,1,Unclassified
317187.73,6397514.90,39.97,0,0,0,1,Unclassified
317191.31,6397516.44,29.03,0,0,0,1,Unclassified
317188.26,6397514.98,40.17,0,0,0,1,Unclassified
317192.00,6397516.59,28.74,0,0,0,1,Unclassified
317188.91,6397515.11,39.98,0,0,0,1,Unclassified
317192.72,6397516.75,28.34,0,0,0,1,Unclassified
317193.43,6397516.90,27.99,0,0,0,1,Unclassified
317191.01,6397515.72,37.19,0,0,0,1,Unclassified
317194.11,6397517.05,27.70,0,0,0,1,Unclassified
317190.33,6397515.28,41.03,0,0,0,1,Unclassified
317194.73,6397517.17,27.60,0,0,0,1,Unclassified
317190.76,6397515.32,41.46,0,0,0,1,Unclassified
317195.31,6397517.27,27.59,0,0,0,1,Unclassified
317190.80,6397515.19,43.08,0,0,0,1,Unclassified
317195.89,6397517.38,27.56,0,0,0,1,Unclassified
317190.78,6397515.04,44.87,0,0,0,1,Unclassified
317196.48,6397517.49,27.50,0,0,0,1,Unclassified
317191.36,6397515.15,44.81,0,0,0,1,Unclassified
317197.10,6397517.61,27.34,0,0,0,1,Unclassified
317197.67,6397517.72,27.29,0,0,0,1,Unclassified
317192.69,6397515.44,44.16,0,0,0,1,Unclassified
317192.68,6397515.31,45.80,0,0,0,1,Unclassified
317198.88,6397517.96,26.99,0,0,0,1,Unclassified
317193.17,6397515.38,45.97,0,0,0,1,Unclassified
317196.70,6397516.90,35.25,0,0,0,1,Unclassified
317199.47,6397518.07,26.84,0,0,0,1,Unclassified
317196.95,6397516.87,36.11,0,0,0,1,Unclassified
317193.78,6397515.38,47.35,0,0,0,1,Unclassified
317197.16,6397516.83,37.08,0,0,0,1,Unclassified
317194.33,6397515.48,47.30,0,0,0,1,Unclassified
317197.51,6397516.85,37.63,0,0,0,1,Unclassified
317201.28,6397518.45,26.25,0,0,0,1,Unclassified
317194.81,6397515.56,47.44,0,0,0,1,Unclassified
317196.74,6397516.39,41.56,0,0,0,1,Unclassified
317201.86,6397518.56,26.08,0,0,0,1,Unclassified
317197.54,6397516.60,40.74,0,0,0,1,Unclassified
317202.41,6397518.67,26.01,0,0,0,1,Unclassified
317197.12,6397516.29,43.55,0,0,0,1,Unclassified
317202.97,6397518.78,25.87,0,0,0,1,Unclassified
317197.43,6397516.30,44.17,0,0,0,1,Unclassified
317203.54,6397518.89,25.71,0,0,0,1,Unclassified
317197.68,6397516.28,44.95,0,0,0,1,Unclassified
317204.10,6397519.01,25.56,0,0,0,1,Unclassified
317197.96,6397516.27,45.62,0,0,0,1,Unclassified
317204.66,6397519.12,25.41,0,0,0,1,Unclassified
317197.80,6397516.09,47.55,0,0,0,1,Unclassified
317198.34,6397516.19,47.43,0,0,0,1,Unclassified
317199.54,6397516.71,43.81,0,0,0,1,Unclassified
317205.71,6397519.32,25.24,0,0,0,1,Unclassified
317198.92,6397516.32,47.16,0,0,0,1,Unclassified
317206.24,6397519.43,25.09,0,0,0,1,Unclassified
317199.38,6397516.40,47.23,0,0,0,1,Unclassified
317206.79,6397519.54,24.94,0,0,0,1,Unclassified
317199.96,6397516.53,46.90,0,0,0,1,Unclassified
317207.31,6397519.65,24.81,0,0,0,1,Unclassified
317200.40,6397516.60,47.01,0,0,0,1,Unclassified
317207.80,6397519.74,24.77,0,0,0,1,Unclassified
317201.71,6397517.04,44.48,0,0,0,1,Unclassified
317208.30,6397519.84,24.68,0,0,0,1,Unclassified
317202.21,6397517.14,44.35,0,0,0,1,Unclassified
317208.77,6397519.92,24.68,0,0,0,1,Unclassified
317203.01,6397517.37,43.33,0,0,0,1,Unclassified
317209.25,6397520.01,24.60,0,0,0,1,Unclassified
317209.76,6397520.11,24.49,0,0,0,1,Unclassified
317210.22,6397520.20,24.46,0,0,0,1,Unclassified
317207.82,6397519.07,32.97,0,0,0,1,Unclassified
317209.36,6397519.72,28.37,0,0,0,1,Unclassified
317210.68,6397520.28,24.42,0,0,0,1,Unclassified
317207.89,6397518.99,34.08,0,0,0,1,Unclassified
317211.18,6397520.39,24.26,0,0,0,1,Unclassified
317205.23,6397517.76,43.38,0,0,0,1,Unclassified
317207.57,6397518.75,36.35,0,0,0,1,Unclassified
317211.63,6397520.47,24.24,0,0,0,1,Unclassified
317209.69,6397519.54,31.33,0,0,0,1,Unclassified
317212.08,6397520.56,24.18,0,0,0,1,Unclassified
317212.53,6397520.64,24.13,0,0,0,1,Unclassified
317212.95,6397520.72,24.11,0,0,0,1,Unclassified
317209.60,6397519.19,35.40,0,0,0,1,Unclassified
317213.39,6397520.80,24.06,0,0,0,1,Unclassified
317209.99,6397519.26,35.47,0,0,0,1,Unclassified
317211.86,6397520.05,29.90,0,0,0,1,Unclassified
317213.87,6397520.90,23.90,0,0,0,1,Unclassified
317210.46,6397519.36,35.28,0,0,0,1,Unclassified
317214.29,6397520.98,23.87,0,0,0,1,Unclassified
317210.75,6397519.38,35.62,0,0,0,1,Unclassified
317212.08,6397519.94,31.68,0,0,0,1,Unclassified
317214.73,6397521.07,23.77,0,0,0,1,Unclassified
317211.03,6397519.40,35.98,0,0,0,1,Unclassified
317215.16,6397521.16,23.66,0,0,0,1,Unclassified
317211.15,6397519.36,36.79,0,0,0,1,Unclassified
317215.58,6397521.23,23.63,0,0,0,1,Unclassified
317212.41,6397519.79,34.24,0,0,0,1,Unclassified
317215.95,6397521.30,23.68,0,0,0,1,Unclassified
317212.70,6397519.83,34.49,0,0,0,1,Unclassified
317216.34,6397521.37,23.68,0,0,0,1,Unclassified
317212.84,6397519.79,35.22,0,0,0,1,Unclassified
317216.70,6397521.42,23.75,0,0,0,1,Unclassified
317212.32,6397519.48,37.88,0,0,0,1,Unclassified
317217.07,6397521.49,23.75,0,0,0,1,Unclassified
317212.56,6397519.49,38.30,0,0,0,1,Unclassified
317217.43,6397521.55,23.84,0,0,0,1,Unclassified
317212.74,6397519.48,38.84,0,0,0,1,Unclassified
317214.38,6397520.17,33.98,0,0,0,1,Unclassified
317213.14,6397519.56,38.70,0,0,0,1,Unclassified
317214.76,6397520.25,33.89,0,0,0,1,Unclassified
317218.20,6397521.70,23.69,0,0,0,1,Unclassified
317218.53,6397521.75,23.81,0,0,0,1,Unclassified
317218.91,6397521.83,23.74,0,0,0,1,Unclassified
317219.26,6397521.90,23.73,0,0,0,1,Unclassified
317219.59,6397521.95,23.77,0,0,0,1,Unclassified
317219.94,6397522.02,23.75,0,0,0,1,Unclassified
317220.28,6397522.08,23.74,0,0,0,1,Unclassified
317220.61,6397522.14,23.73,0,0,0,1,Unclassified
317220.93,6397522.20,23.73,0,0,0,1,Unclassified
317221.26,6397522.26,23.72,0,0,0,1,Unclassified
317221.58,6397522.32,23.71,0,0,0,1,Unclassified
317221.89,6397522.37,23.70,0,0,0,1,Unclassified
317222.20,6397522.43,23.71,0,0,0,1,Unclassified
317222.51,6397522.49,23.69,0,0,0,1,Unclassified
317222.79,6397522.53,23.73,0,0,0,1,Unclassified
317223.10,6397522.60,23.68,0,0,0,1,Unclassified
317223.39,6397522.65,23.69,0,0,0,1,Unclassified
317223.67,6397522.70,23.67,0,0,0,1,Unclassified
317223.94,6397522.75,23.67,0,0,0,1,Unclassified
317224.22,6397522.80,23.68,0,0,0,1,Unclassified
317224.49,6397522.85,23.67,0,0,0,1,Unclassified
317224.76,6397522.90,23.65,0,0,0,1,Unclassified
317225.02,6397522.95,23.64,0,0,0,1,Unclassified
317225.28,6397522.99,23.63,0,0,0,1,Unclassified
317225.53,6397523.04,23.64,0,0,0,1,Unclassified
317225.78,6397523.08,23.63,0,0,0,1,Unclassified
317226.02,6397523.13,23.63,0,0,0,1,Unclassified
317226.26,6397523.17,23.64,0,0,0,1,Unclassified
317226.48,6397523.21,23.65,0,0,0,1,Unclassified
317226.70,6397523.25,23.64,0,0,0,1,Unclassified
317226.92,6397523.29,23.64,0,0,0,1,Unclassified
317227.16,6397523.34,23.59,0,0,0,1,Unclassified
317227.36,6397523.37,23.61,0,0,0,1,Unclassified
317227.57,6397523.41,23.60,0,0,0,1,Unclassified
317227.76,6397523.44,23.62,0,0,0,1,Unclassified
317227.96,6397523.48,23.60,0,0,0,1,Unclassified
317228.15,6397523.52,23.61,0,0,0,1,Unclassified
317228.35,6397523.56,23.56,0,0,0,1,Unclassified
317228.52,6397523.58,23.61,0,0,0,1,Unclassified
317228.70,6397523.62,23.58,0,0,0,1,Unclassified
317228.88,6397523.65,23.57,0,0,0,1,Unclassified
317229.06,6397523.69,23.55,0,0,0,1,Unclassified
317229.20,6397523.71,23.59,0,0,0,1,Unclassified
317229.37,6397523.74,23.56,0,0,0,1,Unclassified
317229.52,6397523.77,23.58,0,0,0,1,Unclassified
317229.67,6397523.79,23.58,0,0,0,1,Unclassified
317229.80,6397523.82,23.60,0,0,0,1,Unclassified
317229.95,6397523.85,23.56,0,0,0,1,Unclassified
317230.08,6397523.87,23.60,0,0,0,1,Unclassified
317230.22,6397523.90,23.56,0,0,0,1,Unclassified
317230.34,6397523.92,23.58,0,0,0,1,Unclassified
317230.46,6397523.94,23.57,0,0,0,1,Unclassified
317230.57,6397523.96,23.58,0,0,0,1,Unclassified
317230.69,6397523.98,23.55,0,0,0,1,Unclassified
317230.78,6397524.00,23.57,0,0,0,1,Unclassified
317230.89,6397524.02,23.56,0,0,0,1,Unclassified
317230.98,6397524.04,23.58,0,0,0,1,Unclassified
317231.08,6397524.06,23.56,0,0,0,1,Unclassified
317231.16,6397524.07,23.57,0,0,0,1,Unclassified
317231.24,6397524.08,23.57,0,0,0,1,Unclassified
317231.30,6397524.10,23.59,0,0,0,1,Unclassified
317231.38,6397524.11,23.55,0,0,0,1,Unclassified
317231.44,6397524.12,23.57,0,0,0,1,Unclassified
317231.51,6397524.14,23.55,0,0,0,1,Unclassified
317231.56,6397524.14,23.58,0,0,0,1,Unclassified
317231.61,6397524.16,23.56,0,0,0,1,Unclassified
317231.65,6397524.16,23.58,0,0,0,1,Unclassified
317231.69,6397524.17,23.57,0,0,0,1,Unclassified
317231.72,6397524.18,23.58,0,0,0,1,Unclassified
317231.77,6397524.19,23.55,0,0,0,1,Unclassified
317231.78,6397524.19,23.59,0,0,0,1,Unclassified
317231.82,6397524.20,23.54,0,0,0,1,Unclassified
317231.82,6397524.20,23.57,0,0,0,1,Unclassified
317231.85,6397524.21,23.53,0,0,0,1,Unclassified
317231.84,6397524.20,23.57,0,0,0,1,Unclassified
317231.84,6397524.21,23.56,0,0,0,1,Unclassified
317231.83,6397524.20,23.59,0,0,0,1,Unclassified
317231.83,6397524.20,23.57,0,0,0,1,Unclassified
317231.81,6397524.20,23.58,0,0,0,1,Unclassified
317231.78,6397524.20,23.55,0,0,0,1,Unclassified
317231.76,6397524.19,23.56,0,0,0,1,Unclassified
317231.73,6397524.19,23.56,0,0,0,1,Unclassified
317231.70,6397524.18,23.55,0,0,0,1,Unclassified
317231.65,6397524.17,23.58,0,0,0,1,Unclassified
317231.62,6397524.17,23.57,0,0,0,1,Unclassified
317231.57,6397524.16,23.56,0,0,0,1,Unclassified
317231.51,6397524.15,23.57,0,0,0,1,Unclassified
317231.46,6397524.14,23.56,0,0,0,1,Unclassified
317231.40,6397524.13,23.56,0,0,0,1,Unclassified
317231.34,6397524.12,23.55,0,0,0,1,Unclassified
317231.26,6397524.11,23.57,0,0,0,1,Unclassified
317231.18,6397524.09,23.58,0,0,0,1,Unclassified
317231.10,6397524.08,23.56,0,0,0,1,Unclassified
317231.02,6397524.07,23.55,0,0,0,1,Unclassified
317230.91,6397524.05,23.57,0,0,0,1,Unclassified
317230.84,6397524.04,23.52,0,0,0,1,Unclassified
317230.71,6397524.01,23.58,0,0,0,1,Unclassified
317230.62,6397524.00,23.54,0,0,0,1,Unclassified
317230.50,6397523.98,23.56,0,0,0,1,Unclassified
317230.39,6397523.96,23.56,0,0,0,1,Unclassified
317230.27,6397523.94,23.57,0,0,0,1,Unclassified
317230.15,6397523.92,23.55,0,0,0,1,Unclassified
317230.00,6397523.89,23.58,0,0,0,1,Unclassified
317229.87,6397523.87,23.54,0,0,0,1,Unclassified
317229.73,6397523.85,23.56,0,0,0,1,Unclassified
317229.59,6397523.82,23.55,0,0,0,1,Unclassified
317229.43,6397523.79,23.58,0,0,0,1,Unclassified
317229.28,6397523.77,23.55,0,0,0,1,Unclassified
317229.12,6397523.74,23.54,0,0,0,1,Unclassified
317228.95,6397523.71,23.57,0,0,0,1,Unclassified
317228.77,6397523.68,23.59,0,0,0,1,Unclassified
317228.61,6397523.65,23.57,0,0,0,1,Unclassified
317228.42,6397523.61,23.61,0,0,0,1,Unclassified
317228.25,6397523.59,23.56,0,0,0,1,Unclassified
317228.04,6397523.55,23.60,0,0,0,1,Unclassified
317227.85,6397523.52,23.58,0,0,0,1,Unclassified
317227.65,6397523.48,23.62,0,0,0,1,Unclassified
317227.46,6397523.45,23.58,0,0,0,1,Unclassified
317227.24,6397523.41,23.62,0,0,0,1,Unclassified
317227.02,6397523.37,23.61,0,0,0,1,Unclassified
317226.81,6397523.33,23.60,0,0,0,1,Unclassified
317226.59,6397523.29,23.61,0,0,0,1,Unclassified
317226.35,6397523.25,23.64,0,0,0,1,Unclassified
317226.13,6397523.21,23.61,0,0,0,1,Unclassified
317225.87,6397523.16,23.66,0,0,0,1,Unclassified
317225.64,6397523.12,23.64,0,0,0,1,Unclassified
317225.39,6397523.08,23.64,0,0,0,1,Unclassified
317225.14,6397523.04,23.62,0,0,0,1,Unclassified
317224.88,6397522.99,23.65,0,0,0,1,Unclassified
317224.62,6397522.94,23.64,0,0,0,1,Unclassified
317224.35,6397522.90,23.66,0,0,0,1,Unclassified
317224.08,6397522.85,23.65,0,0,0,1,Unclassified
317223.80,6397522.80,23.67,0,0,0,1,Unclassified
317223.52,6397522.75,23.67,0,0,0,1,Unclassified
317223.24,6397522.70,23.64,0,0,0,1,Unclassified
317222.95,6397522.65,23.65,0,0,0,1,Unclassified
317222.64,6397522.59,23.69,0,0,0,1,Unclassified
317222.35,6397522.54,23.67,0,0,0,1,Unclassified
317222.04,6397522.49,23.69,0,0,0,1,Unclassified
317221.72,6397522.43,23.70,0,0,0,1,Unclassified
317221.40,6397522.37,23.72,0,0,0,1,Unclassified
317221.09,6397522.32,23.70,0,0,0,1,Unclassified
317220.76,6397522.26,23.72,0,0,0,1,Unclassified
317220.43,6397522.20,23.72,0,0,0,1,Unclassified
317220.09,6397522.14,23.76,0,0,0,1,Unclassified
317219.76,6397522.08,23.73,0,0,0,1,Unclassified
317219.40,6397522.02,23.76,0,0,0,1,Unclassified
317219.06,6397521.96,23.74,0,0,0,1,Unclassified
317218.71,6397521.89,23.76,0,0,0,1,Unclassified
317213.23,6397519.66,38.91,0,0,0,1,Unclassified
317218.36,6397521.83,23.71,0,0,0,1,Unclassified
317213.05,6397519.67,38.38,0,0,0,1,Unclassified
317214.62,6397520.33,33.75,0,0,0,1,Unclassified
317218.01,6397521.77,23.68,0,0,0,1,Unclassified
317212.57,6397519.56,38.72,0,0,0,1,Unclassified
317217.61,6397521.69,23.78,0,0,0,1,Unclassified
317213.06,6397519.86,36.17,0,0,0,1,Unclassified
317217.23,6397521.62,23.80,0,0,0,1,Unclassified
317212.17,6397519.57,37.70,0,0,0,1,Unclassified
317216.88,6397521.57,23.70,0,0,0,1,Unclassified
317212.00,6397519.59,37.09,0,0,0,1,Unclassified
317216.50,6397521.50,23.69,0,0,0,1,Unclassified
317211.66,6397519.54,36.97,0,0,0,1,Unclassified
317216.14,6397521.44,23.64,0,0,0,1,Unclassified
317211.25,6397519.47,37.02,0,0,0,1,Unclassified
317215.74,6397521.37,23.65,0,0,0,1,Unclassified
317210.94,6397519.43,36.77,0,0,0,1,Unclassified
317215.35,6397521.30,23.63,0,0,0,1,Unclassified
317210.89,6397519.51,35.75,0,0,0,1,Unclassified
317214.92,6397521.21,23.75,0,0,0,1,Unclassified
317210.50,6397519.44,35.71,0,0,0,1,Unclassified
317214.49,6397521.13,23.80,0,0,0,1,Unclassified
317210.24,6397519.43,35.28,0,0,0,1,Unclassified
317214.05,6397521.05,23.89,0,0,0,1,Unclassified
317209.75,6397519.33,35.48,0,0,0,1,Unclassified
317213.61,6397520.97,23.94,0,0,0,1,Unclassified
317209.38,6397519.27,35.36,0,0,0,1,Unclassified
317213.16,6397520.87,24.08,0,0,0,1,Unclassified
317212.72,6397520.80,24.11,0,0,0,1,Unclassified
317205.45,6397517.93,43.29,0,0,0,1,Unclassified
317211.84,6397520.63,24.22,0,0,0,1,Unclassified
317204.96,6397517.83,43.48,0,0,0,1,Unclassified
317207.34,6397518.83,36.33,0,0,0,1,Unclassified
317211.39,6397520.55,24.23,0,0,0,1,Unclassified
317207.78,6397519.13,33.70,0,0,0,1,Unclassified
317210.92,6397520.45,24.35,0,0,0,1,Unclassified
317209.16,6397519.82,28.23,0,0,0,1,Unclassified
317210.44,6397520.37,24.40,0,0,0,1,Unclassified
317209.98,6397520.28,24.42,0,0,0,1,Unclassified
317203.27,6397517.56,43.15,0,0,0,1,Unclassified
317209.49,6397520.19,24.52,0,0,0,1,Unclassified
317202.55,6397517.36,43.96,0,0,0,1,Unclassified
317208.47,6397519.87,26.19,0,0,0,1,Unclassified
317201.92,6397517.21,44.47,0,0,0,1,Unclassified
317208.49,6397519.99,24.73,0,0,0,1,Unclassified
317200.63,6397516.77,46.95,0,0,0,1,Unclassified
317208.04,6397519.92,24.68,0,0,0,1,Unclassified
317200.16,6397516.69,46.93,0,0,0,1,Unclassified
317207.52,6397519.82,24.80,0,0,0,1,Unclassified
317199.70,6397516.61,46.93,0,0,0,1,Unclassified
317201.64,6397517.44,41.07,0,0,0,1,Unclassified
317207.04,6397519.73,24.84,0,0,0,1,Unclassified
317199.04,6397516.45,47.44,0,0,0,1,Unclassified
317206.51,6397519.62,24.95,0,0,0,1,Unclassified
317198.43,6397516.31,47.83,0,0,0,1,Unclassified
317205.98,6397519.52,25.10,0,0,0,1,Unclassified
317198.20,6397516.33,47.05,0,0,0,1,Unclassified
317205.42,6397519.40,25.28,0,0,0,1,Unclassified
317197.44,6397516.14,47.85,0,0,0,1,Unclassified
317204.89,6397519.30,25.38,0,0,0,1,Unclassified
317197.78,6397516.40,45.32,0,0,0,1,Unclassified
317204.36,6397519.20,25.45,0,0,0,1,Unclassified
317198.26,6397516.73,42.37,0,0,0,1,Unclassified
317203.80,6397519.09,25.62,0,0,0,1,Unclassified
317196.15,6397515.96,47.22,0,0,0,1,Unclassified
317197.28,6397516.44,43.79,0,0,0,1,Unclassified
317203.26,6397518.98,25.73,0,0,0,1,Unclassified
317196.31,6397516.16,45.17,0,0,0,1,Unclassified
317197.63,6397516.72,41.16,0,0,0,1,Unclassified
317202.73,6397518.89,25.77,0,0,0,1,Unclassified
317196.16,6397516.22,44.08,0,0,0,1,Unclassified
317202.15,6397518.77,25.95,0,0,0,1,Unclassified
317195.04,6397515.87,45.88,0,0,0,1,Unclassified
317197.61,6397516.98,38.07,0,0,0,1,Unclassified
317194.37,6397515.72,46.33,0,0,0,1,Unclassified
317197.17,6397516.92,37.80,0,0,0,1,Unclassified
317193.55,6397515.50,47.20,0,0,0,1,Unclassified
317197.08,6397517.01,36.46,0,0,0,1,Unclassified
317200.38,6397518.41,26.50,0,0,0,1,Unclassified
317194.52,6397516.05,42.66,0,0,0,1,Unclassified
317196.71,6397516.99,35.99,0,0,0,1,Unclassified
317199.76,6397518.28,26.76,0,0,0,1,Unclassified
317192.84,6397515.47,46.09,0,0,0,1,Unclassified
317199.17,6397518.18,26.88,0,0,0,1,Unclassified
317192.38,6397515.40,45.88,0,0,0,1,Unclassified
317198.60,6397518.07,26.96,0,0,0,1,Unclassified
317191.91,6397515.34,45.63,0,0,0,1,Unclassified
317195.42,6397516.84,34.96,0,0,0,1,Unclassified
317197.98,6397517.94,27.17,0,0,0,1,Unclassified
